   -0.373087     3.946786     3.087596     1.071459     3.467756     1.220185    -0.267349     0.984875    -1.080581     29
   -0.373087     3.022892     2.746005     2.060206     3.468049     0.063552    -0.862696     0.640480     0.175085     29
   -0.373087     3.394502     2.207399     0.923766     3.746823    -0.827439    -0.240499    -3.636532    -1.150296     29
   -0.373087     3.697733     3.140989     2.031234     3.108219     0.747966    -1.355265    -1.623087     1.034564     29
    0.157296     3.513228     3.110816     2.421225     3.304327     1.040069     0.675654    -0.137203    -0.944803     30
    0.157296     3.485238     2.215809     0.146108     3.714949    -0.051688     0.402511     1.329844    -0.655621     30
    0.157296     3.462891     2.612043     1.466212     3.481333    -0.181292     0.342443     1.395075    -0.024213     30
    0.157296     3.082601     3.308145     2.287944     4.126698     1.103951    -1.873316    -0.087623     0.911587     30
    0.157296     2.773178     2.513602     0.417656     3.611179    -1.335616     0.375645     1.413027    -0.865275     30
    0.157296     4.177105     2.412275     1.767981     3.685841     0.123027    -1.910235    -0.296320     0.582355     30
   -1.348709     5.106238     2.655692     2.445338     2.921433     0.143413    -0.576004     0.970676     0.687835     31
   -1.348709     5.137777     1.382993     0.535376     2.573451     0.885016    -0.486578     0.297428    -0.239707     31
   -1.348709     4.865014     3.279233     1.427356     4.380798    -0.335427     0.036668     0.769783     0.371312     31
   -1.348709     4.571708     1.817265     1.775423     3.037932     0.101530     1.049605    -1.506024    -0.217853     31
   -1.348709     5.568177     2.345407     1.306120     2.962991     0.267571     1.091352     0.057608    -0.434563     31
   -1.348709     4.515922     2.552462     1.482913     3.421159     0.622449    -1.038484    -0.175259     0.885243     31
    1.689885     3.674311     2.533682     1.386929     3.975252    -0.023719    -0.276122     1.198414     1.089813     32
    1.689885     4.735710     2.825703     1.072068     4.599252     0.831779     0.197695    -1.186651     0.717461     32
    1.689885     3.851054     1.573318     1.788603     2.352077     0.974122     1.702561     1.283735     0.665496     32
    1.689885     4.389961     1.454377     0.733450     2.897161    -0.083968    -0.239789    -0.245117    -0.088825     32
    1.689885     4.401307     3.269145     1.649909     4.649275     0.472678    -0.611000    -0.844807    -0.367405     32
    1.689885     2.906695     2.318180     1.668790     3.250770     0.100425     0.657399    -0.518066    -0.235547     32
   -2.143173     4.145440     2.002909     2.239363     3.034089     0.700531     0.679628     0.546865     0.369770     33
   -2.143173     5.583107     1.981843     0.307159     2.929831     0.492885     0.220272     0.402253     0.604981     33
   -2.143173     3.170862     2.585756     2.641866     3.438930    -0.619392    -0.309249     1.257198     0.383792     33
   -2.143173     5.323810     2.730841     0.365431     3.495591     0.199164    -0.802897     0.059324    -0.534166     33
   -2.143173     5.719395     2.325170     0.718361     2.717998     1.606700    -0.002825     1.052822    -0.648971     33
   -2.143173     3.923430     1.867398     2.095915     2.953151    -0.307483     0.086668     0.918925    -0.428158     33
    0.459493     2.340323     2.215734     1.779050     3.099337     0.775711    -0.903068    -1.071931     0.269923     34
    0.459493     4.178194     1.793474     1.802197     3.749306     1.735563     0.330082    -0.668301    -0.208234     34
    0.459493     3.007763     2.157025     0.773157     3.607627    -0.066638    -1.455356     0.807444     0.840151     34
    0.459493     3.717293     2.742001     1.021759     3.767694    -0.139325     0.195248     0.368411     0.614122     34
    0.459493     3.537704     2.477403     0.776204     2.999213    -0.133353    -0.434290    -0.063546     0.186854     34
    0.459493     3.593832     3.501808     1.648247     4.571875     0.564701     1.075078     0.045819    -1.390825     34
    0.126481     3.798591     2.911223     1.493989     3.017056     1.780991     1.168810     0.824354     0.367191     35
    0.126481     2.241868     1.159072     2.815027     2.418608    -0.212529     0.243407    -1.009205    -0.499902     35
    0.126481     3.562215     2.550550     1.451427     3.623871     0.462961     1.003903    -1.152542     0.255577     35
    0.126481     3.772740     2.327144     2.300320     3.316306     1.153959    -0.866777     0.944957    -0.562277     35
    0.126481     2.847981     2.903071     2.302736     3.588664     0.982605    -0.143288     0.031578     0.099192     35
    0.126481     3.226961     1.353929     1.440066     2.471337    -0.516035    -1.058924     0.012083     0.831527     35
    0.368405     2.841414     2.752228     2.568767     3.566238    -0.334261     0.837831     1.264612    -0.474803     36
    0.368405     4.575051     2.014463     2.165231     3.906043     1.434925     0.077238    -0.219987    -1.814373     36
    0.368405     5.188756     2.393861     1.225932     3.787663     1.822701    -0.876479    -0.101735    -0.161146     36
    0.368405     4.555070     2.861318     0.324316     3.831715    -0.493633     1.465254     1.463932     0.048066     36
    0.368405     4.139628     1.877506     1.781566     3.102533     0.447392     0.661591    -1.597208    -0.491163     36
    0.368405     4.194723     1.110746     2.036199     2.829363     1.179824     0.065521    -1.464383    -0.006071     36
   -0.086704     3.465236     2.944930     1.753957     3.221287    -0.713971     0.931627    -1.108669     1.682965     37
   -0.086704     1.920213     2.039098     1.660913     2.767181    -1.610437    -0.653176    -0.098460     0.267039     37
   -0.086704     2.996249     3.818845     1.255131     4.432365    -0.979606     0.464006     0.140323     0.319577     37
   -0.086704     1.821185     2.455116     1.908399     3.379104    -0.989917     1.439448    -0.194685     0.718741     37
   -0.086704     3.638696     2.540680     2.335384     4.413524     0.583025    -0.414792     1.668554     0.195255     37
   -0.086704     2.729396     1.876855     1.790230     2.530693     0.047498    -0.901116     0.009807    -0.810480     37
   -1.671967     2.932234     2.509501     1.353783     4.731604    -0.211435     1.546394     0.293767    -0.084207     38
   -1.671967     3.801489     2.877235     2.440634     3.530118     0.224042     0.128383    -0.229511    -0.846166     38
   -1.671967     2.810778     1.735177     2.004251     2.749835    -1.341176    -1.174749    -2.492012    -0.264667     38
   -1.671967     3.574030     2.071669     0.973791     2.908882    -1.105267     1.512581    -0.555664     1.378926     38
   -1.671967     2.950219     3.329908     1.936660     4.217577    -0.342229    -1.187710     0.281286    -0.393813     38
   -1.671967     4.794848     1.941796     0.923698     2.846965     1.499866     0.738231    -1.687593     0.689599     38
   -0.599474     5.125911     1.501875    -0.205732     3.289215     0.516838     0.617648    -1.003869    -0.364658     39
   -0.599474     3.221000     2.880900     0.980062     3.285311    -0.437945     0.596297     3.729538    -0.345917     39
   -0.599474     4.642043     1.608405    -0.204102     2.613039     0.998842     1.502491    -0.203941    -0.866102     39
   -0.599474     4.008122     2.067493     0.710996     3.077968    -1.038618    -1.037932     0.674395     0.047279     39
   -0.599474     4.560026     2.525300     0.856921     3.788561    -0.603122     0.422184    -1.183058    -1.181774     39
   -0.599474     3.461544     2.716502     1.714024     3.991414     0.658652     0.461851     0.205449    -0.556142     39
   -1.289145     5.032828     2.557288     2.348517     3.380147     1.071910    -1.000832     1.121119     1.215244     40
   -1.289145     2.742615     2.061665     3.181054     2.834967     0.318960     0.565057     0.596852     0.201424     40
   -1.289145     4.602250     2.542063     2.103706     3.181685     1.426565    -1.317294     0.518944    -0.302070     40
   -1.289145     3.080508     2.294176     1.863207     3.485012    -0.757756     1.523202     0.735844    -0.411814     40
   -1.289145     2.439438     2.520914     2.729906     3.702484    -0.475282    -0.135893    -0.552238    -0.556498     40
   -1.289145     3.716408     3.144790     1.236530     4.344468     0.078756     1.250886     1.539766    -0.687701     40
   -0.229200     3.626427     2.421480     1.197965     3.259907    -1.022327    -1.643301     1.600637    -0.154361     41
   -0.229200     4.425412     3.505727     1.511905     4.051483    -0.027331    -1.250776     2.742609     0.625617     41
   -0.229200     4.003043     0.717844     1.521554     2.181626    -0.307183    -0.835068     0.131121    -0.895013     41
   -0.229200     3.992758     1.929632     2.336137     2.542272    -0.093328     0.187969    -1.456007    -0.320229     41
   -0.229200     4.695134     1.852142     1.199003     4.118480     0.201213     0.557544     0.138236     0.177340     41
   -0.229200     5.064643     3.133112     1.355698     3.139716     0.156187    -0.512207     1.079452    -0.633039     41
    1.653663     5.425174     3.443119     2.046861     4.300467     2.336710    -0.264616     0.161417     0.120302     42
    1.653663     4.044421     2.319841     2.070639     3.805328     0.208056    -0.397788     0.565034    -0.571470     42
    1.653663     4.121874     1.812700     1.463429     2.126467    -0.692961    -0.308331     0.112006     0.124738     42
    1.653663     4.915244     2.796855     0.198738     4.029345    -1.362400    -0.402936    -0.994654    -0.168517     42
    1.653663     4.868908     2.638271     0.911703     3.804568     0.246493     1.812591    -0.796316    -1.489831     42
    1.653663     4.874845     1.983748     1.217310     3.039599    -0.296950    -0.014414    -0.225184    -0.036983     42
   -0.227613     3.714439     1.834612     2.501974     2.890712     1.519095     1.159120    -0.405356    -0.492869     43
   -0.227613     2.611491     1.026812     0.963594     3.108559    -1.371307     0.395259    -0.699822     0.456764     43
   -0.227613     3.322100     1.960277     1.833636     3.170870     0.532999     0.568518    -0.007403    -0.094302     43
   -0.227613     3.575646     2.215987     1.656520     3.691991     0.483011    -0.135523    -0.627837     0.233245     43
   -0.227613     4.178508     2.638431     1.099708     4.336294     0.732206    -0.382021    -1.019326    -1.146981     43
   -0.227613     1.913692     2.661682     3.191677     3.000954    -0.882374    -1.060450     0.867767     0.877576     43
    0.072891     4.268256     2.640692     2.535398     3.414666     1.217309    -1.154849    -0.415690     0.190723     44
    0.072891     2.713995     1.333319     1.285664     2.760895    -1.253189     1.216098     0.606915     1.551973     44
    0.072891     4.746854     3.202460     1.597371     4.238277     1.042352     0.371108     0.169044     0.316068     44
    0.072891     6.305605     2.989071     1.409750     3.601935     2.067413    -0.064983     1.078048     0.349600     44
    0.072891     3.520876     2.638162     1.825560     3.760896    -0.078157    -0.844798     0.175615    -0.026477     44
    0.072891     4.017069     3.086612     1.103012     3.306330     0.393913    -0.363760     0.815794     0.910057     44
   -0.209675     3.753780     2.534212     1.519890     3.637289    -0.363567    -0.875843    -0.577498     1.245059     45
   -0.209675     4.524877     2.966072     1.541232     3.894597     0.723172     0.627274    -0.423052     0.575583     45
   -0.209675     3.485042     3.856065     1.054131     3.455510     0.009552     0.125665     2.860646     0.507159     45
   -0.209675     2.758434     1.213469     2.371958     2.474524    -1.063287     0.447521    -0.176604    -0.562254     45
   -0.209675     4.472204     3.245309     1.395508     4.196008     1.564039     0.051538    -0.947441     0.218199     45
   -0.209675     2.858834     2.625969     0.562976     4.201022    -1.638670    -1.742169    -1.566712    -0.261506     45
   -1.038021     3.570959     1.290854     2.014354     3.783633    -1.635302     0.241464    -1.220998    -0.618157     46
   -1.038021     4.172970     2.954218     2.629486     3.552049     0.322984     0.197176    -0.028465    -0.715264     46
   -1.038021     2.680420     2.077141     1.997081     3.270200    -2.127717     0.588129    -1.519909     0.542290     46
   -1.038021     3.311014     2.379820     2.173848     3.741845    -1.111466    -1.489911    -0.254810    -0.840919     46
   -1.038021     3.573254     1.633625     1.573701     3.847599    -0.325679    -0.407148     0.023301     0.206397     46
   -1.038021     3.489771     2.034025     1.207178     3.676832    -0.487906     1.971961     0.877823     0.380614     46
   -0.483604     3.262970     1.856514     1.268691     2.344370    -2.689454    -1.239984     1.701242     1.199557     47
   -0.483604     3.334506     2.699673     1.589699     3.455286    -0.680062    -0.301726    -0.428304     0.359141     47
   -0.483604     3.764758     3.083143     1.489820     4.108577    -0.328596     0.171916     0.939006     0.048094     47
   -0.483604     4.029752     1.756396     0.829533     2.824404     0.880571     0.420515    -1.062082     0.866462     47
   -0.483604     4.960603     2.980113     1.224129     2.839520     1.567248     0.600472    -0.094382    -0.131214     47
   -0.483604     5.240185     2.176673     0.736475     3.376627     0.685208    -0.694200    -0.261750     1.585708     47
   -0.078574     4.361968     2.803278     0.897612     3.977365     0.867656     0.871502    -0.046585    -0.725708     48
   -0.078574     4.033122     3.001212     1.157355     4.019429    -0.208758     0.197466    -0.124017     0.108953     48
   -0.078574     3.787611     1.884091     1.166731     2.945388    -0.080417     1.630221    -0.488648     0.792114     48
   -0.078574     3.889972     2.403669     1.557534     2.778773     0.316831    -1.248713     1.109702    -0.402156     48
   -0.078574     3.769756     2.265270     0.334227     3.858251    -1.121088     1.291434     1.141008     0.626203     48
